Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
CPU,,Intel,Xeon W3505,717,50.5,755,https://cpu.userbenchmark.com/SpeedTest/12714/IntelR-XeonR-CPU-----------W3505----253GHz,
CPU,,Intel,Core i7-4550U,718,50.5,323,https://cpu.userbenchmark.com/SpeedTest/6199/IntelR-CoreTM-i7-4550U-CPU---150GHz,
CPU,,Intel,Core i5-4250U,719,50.4,1765,https://cpu.userbenchmark.com/SpeedTest/1787/IntelR-CoreTM-i5-4250U-CPU---130GHz,
CPU,BX80646G3240 ,Intel,Pentium G3240,720,50.2,10752,https://cpu.userbenchmark.com/Intel-Pentium-G3240/Rating/2820,
CPU,,AMD,Phenom II X4 920,721,50.2,1017,https://cpu.userbenchmark.com/SpeedTest/1945/AMD-Phenomtm-II-X4-920-Processor,
CPU,,Intel,Xeon E5-2603 0,722,50.2,224,https://cpu.userbenchmark.com/SpeedTest/4629/IntelR-XeonR-CPU-E5-2603-0---180GHz,
CPU,,Intel,Core i7-8500Y,723,50.1,528,https://cpu.userbenchmark.com/SpeedTest/590466/IntelR-CoreTM-i7-8500Y-CPU---150GHz,
CPU,,Intel,Core i7-4500U,724,50.1,39249,https://cpu.userbenchmark.com/Intel-Core-i7-4500U/Rating/2743,
CPU,,Intel,Core i3-3120M,725,50.1,14372,https://cpu.userbenchmark.com/SpeedTest/923/IntelR-CoreTM-i3-3120M-CPU---250GHz,
CPU,,Intel,Pentium G645,726,49.9,5700,https://cpu.userbenchmark.com/SpeedTest/3264/IntelR-PentiumR-CPU-G645---290GHz,
CPU,AD580KWOHJBOX,AMD,A10-5800K APU (2012 D.Tr),727,49.9,18312,https://cpu.userbenchmark.com/AMD-A10-5800K-APU-2012-DTr/Rating/2007,
CPU,,AMD,A8-6600K APU,728,49.8,21890,https://cpu.userbenchmark.com/SpeedTest/3344/AMD-A8-6600K-APU-with-Radeontm-HD-Graphics,
CPU,,Intel,Core i5 661,729,49.8,2457,https://cpu.userbenchmark.com/SpeedTest/548/IntelR-CoreTM-i5-CPU---------661----333GHz,
CPU,,Intel,Xeon E7- 4870,730,49.8,40,https://cpu.userbenchmark.com/SpeedTest/8256/IntelR-XeonR-CPU-E7--4870----240GHz,
CPU,,Intel,Pentium 5405U,731,49.8,963,https://cpu.userbenchmark.com/SpeedTest/767922/IntelR-PentiumR-CPU-5405U---230GHz,
CPU,,AMD,A8-6500 APU,732,49.8,7219,https://cpu.userbenchmark.com/SpeedTest/5272/AMD-A8-6500-APU-with-Radeontm-HD-Graphics,
CPU,AD6700OKHLBOX,AMD,A10-6700 APU (2013 D.Ri),733,49.7,12547,https://cpu.userbenchmark.com/AMD-A10-6700-APU-2013-DRi/Rating/2938,
CPU,,Intel,Core i5-2557M,734,49.7,714,https://cpu.userbenchmark.com/SpeedTest/5422/IntelR-CoreTM-i5-2557M-CPU---170GHz,
CPU,,Intel,Core i3-1115G4,735,49.6,14583,https://cpu.userbenchmark.com/SpeedTest/1333512/11th-Gen-IntelR-CoreTM-i3-1115G4---300GHz,
CPU,,Intel,Core i5-4200M,736,49.6,33019,https://cpu.userbenchmark.com/SpeedTest/2341/IntelR-CoreTM-i5-4200M-CPU---250GHz,
CPU,,Intel,Core i7-7600U,737,49.6,13451,https://cpu.userbenchmark.com/SpeedTest/220838/IntelR-CoreTM-i7-7600U-CPU---280GHz,
CPU,,AMD,Athlon II X4 651,738,49.6,1008,https://cpu.userbenchmark.com/SpeedTest/3526/AMD-Athlontm-II-X4-651-Quad-Core-Processor,
CPU,,Intel,Core i7-5600U,739,49.6,20423,https://cpu.userbenchmark.com/SpeedTest/22612/IntelR-CoreTM-i7-5600U-CPU---260GHz,
CPU,,Intel,Xeon X5450,740,49.6,5870,https://cpu.userbenchmark.com/SpeedTest/5169/IntelR-XeonR-CPU-----------X5450----300GHz,
CPU,,Intel,Core i5-2430M,741,49.5,41461,https://cpu.userbenchmark.com/SpeedTest/429/IntelR-CoreTM-i5-2430M-CPU---240GHz,
CPU,,AMD,Phenom II X4 810,742,49.5,2243,https://cpu.userbenchmark.com/SpeedTest/4242/AMD-Phenomtm-II-X4-810-Processor,
CPU,,Intel,Celeron G1620,743,49.5,2566,https://cpu.userbenchmark.com/SpeedTest/6930/IntelR-CeleronR-CPU-G1620---270GHz,
CPU,BX80662G3900,Intel,Celeron G3900,744,49.5,6695,https://cpu.userbenchmark.com/SpeedTest/86156/IntelR-CeleronR-CPU-G3900---280GHz,
CPU,,AMD,Phenom II X4 850,745,49.4,1360,https://cpu.userbenchmark.com/SpeedTest/3577/AMD-Phenomtm-II-X4-850-Processor,
CPU,,AMD,Ryzen 7 3700U,746,49.4,23686,https://cpu.userbenchmark.com/SpeedTest/765724/AMD-Ryzen-7-3700U-with-Radeon-Vega-Mobile-Gfx,
CPU,,Intel,Core i5-5250U,747,49.4,4386,https://cpu.userbenchmark.com/SpeedTest/24945/IntelR-CoreTM-i5-5250U-CPU---160GHz,
CPU,,Intel,Core i7-3689Y,748,49.4,44,https://cpu.userbenchmark.com/SpeedTest/4592/IntelR-CoreTM-i7-3689Y-CPU---150GHz,
CPU,,Intel,Core i5-4310U,749,49.4,14648,https://cpu.userbenchmark.com/SpeedTest/12941/IntelR-CoreTM-i5-4310U-CPU---200GHz,
CPU,BX80646G1820,Intel,Celeron G1820,750,49.2,4011,https://cpu.userbenchmark.com/Intel-Celeron-G1820/Rating/1992,
CPU,,Intel,Core2 Quad Q9450,751,49.2,5335,https://cpu.userbenchmark.com/SpeedTest/765/IntelR-CoreTM2-Quad--CPU---Q9450----266GHz,
CPU,,Intel,Core i7-4600U,752,49.1,26548,https://cpu.userbenchmark.com/SpeedTest/2752/IntelR-CoreTM-i7-4600U-CPU---210GHz,
CPU,,AMD,A8-5600K APU,753,49.1,14744,https://cpu.userbenchmark.com/SpeedTest/1766/AMD-A8-5600K-APU-with-Radeontm-HD-Graphics,
CPU,,Intel,Pentium 3550M,754,49.1,685,https://cpu.userbenchmark.com/SpeedTest/9225/IntelR-PentiumR-CPU-3550M---230GHz,
CPU,,AMD,Phenom II X4 940,755,49,3675,https://cpu.userbenchmark.com/SpeedTest/2203/AMD-Phenomtm-II-X4-940-Processor,
CPU,,Intel,Core i5-3437U,756,49,3817,https://cpu.userbenchmark.com/SpeedTest/4219/IntelR-CoreTM-i5-3437U-CPU---190GHz,
CPU,,Intel,Xeon E5440,757,49,3689,https://cpu.userbenchmark.com/SpeedTest/18165/IntelR-XeonR-CPU-----------E5440----283GHz,
CPU,,Intel,Core2 Quad Q9550,758,48.9,34093,https://cpu.userbenchmark.com/SpeedTest/334/IntelR-CoreTM2-Quad-CPU----Q9550----283GHz,
CPU,,Intel,Pentium G2020,759,48.9,15664,https://cpu.userbenchmark.com/SpeedTest/3604/IntelR-PentiumR-CPU-G2020---290GHz,
CPU,,AMD,Ryzen 5 2500U,760,48.9,61910,https://cpu.userbenchmark.com/SpeedTest/378273/AMD-Ryzen-5-2500U-with-Radeon-Vega-Mobile-Gfx,
CPU,,Intel,Core i3-2370M,761,48.9,10169,https://cpu.userbenchmark.com/SpeedTest/1959/IntelR-CoreTM-i3-2370M-CPU---240GHz,
CPU,,Intel,Core i5-2450M,762,48.9,51836,https://cpu.userbenchmark.com/Intel-Core-i5-2450M/Rating/2815,
CPU,,Intel,Pentium G2030,763,48.9,18277,https://cpu.userbenchmark.com/SpeedTest/3273/IntelR-PentiumR-CPU-G2030---300GHz,
CPU,,Intel,Xeon W3503,764,48.8,1688,https://cpu.userbenchmark.com/SpeedTest/3723/IntelR-XeonR-CPU-----------W3503----240GHz,
CPU,,AMD,Athlon II X4 740K,765,48.8,4318,https://cpu.userbenchmark.com/SpeedTest/4559/AMD-Athlontm-X4-740-Quad-Core-Processor,
CPU,,Intel,Core i3-2348M,766,48.8,5289,https://cpu.userbenchmark.com/SpeedTest/2278/IntelR-CoreTM-i3-2348M-CPU---230GHz,
CPU,,Intel,Core i5 660,767,48.7,5902,https://cpu.userbenchmark.com/SpeedTest/2846/IntelR-CoreTM-i5-CPU---------660----333GHz,
CPU,,Intel,Core i5-3427U,768,48.7,4182,https://cpu.userbenchmark.com/SpeedTest/909/IntelR-CoreTM-i5-3427U-CPU---180GHz,
CPU,AW8063801208001,Intel,Core i5-3230M,769,48.7,61311,https://cpu.userbenchmark.com/Intel-Core-i5-3230M/Rating/2772,
CPU,FJ8067702739932,Intel,Pentium 4415U,770,48.7,6525,https://cpu.userbenchmark.com/SpeedTest/267685/IntelR-PentiumR-CPU-4415U---230GHz,
CPU,,Intel,Celeron G1610,771,48.6,5236,https://cpu.userbenchmark.com/SpeedTest/3109/IntelR-CeleronR-CPU-G1610---260GHz,
CPU,,Intel,Core i5-8200Y,772,48.6,154,https://cpu.userbenchmark.com/SpeedTest/623840/IntelR-CoreTM-i5-8200Y-CPU---130GHz,
CPU,BX80646G1840,Intel,Celeron G1840,773,48.6,7524,https://cpu.userbenchmark.com/Intel-Celeron-G1840/Rating/2849,
CPU,,Intel,Core i5-8210Y,774,48.5,352,https://cpu.userbenchmark.com/SpeedTest/651922/IntelR-CoreTM-i5-8210Y-CPU---160GHz,
CPU,,Intel,Pentium 4417U,775,48.5,2782,https://cpu.userbenchmark.com/SpeedTest/747524/IntelR-PentiumR-CPU-4417U---230GHz,
CPU,,Intel,Pentium G640,776,48.3,3040,https://cpu.userbenchmark.com/SpeedTest/618/IntelR-PentiumR-CPU-G640---280GHz,
CPU,AD5700OKHJBOX,AMD,A10-5700 APU (2012 D.Tr),777,48.3,6606,https://cpu.userbenchmark.com/AMD-A10-5700-APU-2012-DTr/Rating/2939,
CPU,BX80646G3220,Intel,Pentium G3220,778,48.3,19337,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967,
CPU,BX80677G3930,Intel,Celeron G3930,779,48.2,9606,https://cpu.userbenchmark.com/SpeedTest/235058/IntelR-CeleronR-CPU-G3930---290GHz,
CPU,,Intel,Core i3-3110M,780,48.2,34445,https://cpu.userbenchmark.com/SpeedTest/844/IntelR-CoreTM-i3-3110M-CPU---240GHz,
CPU,,AMD,Ryzen 5 3500U,781,48.1,78189,https://cpu.userbenchmark.com/SpeedTest/760067/AMD-Ryzen-5-3500U-with-Radeon-Vega-Mobile-Gfx,
CPU,,AMD,Phenom II X3 720,782,48.1,2612,https://cpu.userbenchmark.com/SpeedTest/326/AMD-Phenomtm-II-X3-720-Processor,
CPU,,Intel,Core i7-7500U,783,48.1,139101,https://cpu.userbenchmark.com/SpeedTest/171274/IntelR-CoreTM-i7-7500U-CPU---270GHz,
CPU,,Intel,Xeon E5430,784,48,1961,https://cpu.userbenchmark.com/SpeedTest/16038/IntelR-XeonR-CPU-----------E5430----266GHz,
CPU,FJ8066201930905,Intel,Pentium 4405U,785,48,3663,https://cpu.userbenchmark.com/SpeedTest/54474/IntelR-PentiumR-CPU-4405U---210GHz,
CPU,,Intel,Core i5-3320M,786,48,30496,https://cpu.userbenchmark.com/SpeedTest/402/IntelR-CoreTM-i5-3320M-CPU---260GHz,
CPU,,AMD,Phenom II X2 565,787,48,383,https://cpu.userbenchmark.com/SpeedTest/2173/AMD-Phenomtm-II-X2-565-Processor,
CPU,,AMD,Athlon II X4 641,788,47.9,1109,https://cpu.userbenchmark.com/SpeedTest/1698/AMD-Athlontm-II-X4-641-Quad-Core-Processor,
CPU,AD5500OKHJBOX,AMD,A8-5500 APU,789,47.9,10478,https://cpu.userbenchmark.com/SpeedTest/3432/AMD-A8-5500-APU-with-Radeontm-HD-Graphics,
CPU,,Intel,Core i5-2410M,790,47.9,46742,https://cpu.userbenchmark.com/Intel-Core-i5-2410M/Rating/2769,
CPU,,Intel,Core2 Quad Q9500,791,47.9,5111,https://cpu.userbenchmark.com/SpeedTest/1778/IntelR-CoreTM2-Quad-CPU----Q9500----283GHz,
CPU,AW8063801032301,Intel,Core i5-3210M,792,47.8,79744,https://cpu.userbenchmark.com/Intel-Core-i5-3210M/Rating/2719,
CPU,,Intel,Core i3-5015U,793,47.8,3979,https://cpu.userbenchmark.com/SpeedTest/32615/IntelR-CoreTM-i3-5015U-CPU---210GHz,
CPU,,Intel,Core i3-5010U,794,47.7,11105,https://cpu.userbenchmark.com/SpeedTest/23565/IntelR-CoreTM-i3-5010U-CPU---210GHz,
CPU,,Intel,Xeon E5462,795,47.6,662,https://cpu.userbenchmark.com/SpeedTest/16556/IntelR-XeonR-CPU-----------E5462----280GHz,
CPU,,Intel,Celeron G550,796,47.6,1902,https://cpu.userbenchmark.com/SpeedTest/5014/IntelR-CeleronR-CPU-G550---260GHz,
CPU,,Intel,Core i5-2520M,797,47.6,45308,https://cpu.userbenchmark.com/SpeedTest/29/IntelR-CoreTM-i5-2520M-CPU---250GHz,
CPU,FJ8067703282227,Intel,Core i3-8130U,798,47.6,25471,https://cpu.userbenchmark.com/SpeedTest/468020/IntelR-CoreTM-i3-8130U-CPU---220GHz,
CPU,,Intel,Core i3-2328M,799,47.5,7778,https://cpu.userbenchmark.com/SpeedTest/2488/IntelR-CoreTM-i3-2328M-CPU---220GHz,
CPU,BX80662G4400,Intel,Pentium G4400,800,47.5,36432,https://cpu.userbenchmark.com/Intel-Pentium-G4400/Rating/3539,
CPU,,Intel,Xeon E5-2660 v2,801,47.5,27,https://cpu.userbenchmark.com/SpeedTest/13068/IntelR-XeonR-CPU-E5-2660-v2---220GHz,
CPU,,Intel,Core m3-8100Y,802,47.4,1387,https://cpu.userbenchmark.com/SpeedTest/648336/IntelR-CoreTM-m3-8100Y-CPU---110GHz,
CPU,,AMD,A8-7670K APU (2014 D.Ka),803,47.4,1733,https://cpu.userbenchmark.com/SpeedTest/37178/AMD-A8-7670K-Radeon-R7-10-Compute-Cores-4C-6G,
CPU,,AMD,Phenom II X4 840,804,47.3,5147,https://cpu.userbenchmark.com/SpeedTest/3302/AMD-Phenomtm-II-X4-840-Processor,
CPU,,Intel,Pentium G630,805,47.3,12397,https://cpu.userbenchmark.com/SpeedTest/3112/IntelR-PentiumR-CPU-G630---270GHz,
CPU,,Intel,Core i5-3317U,806,47.2,26848,https://cpu.userbenchmark.com/Intel-Core-i5-3317U/Rating/2744,
CPU,,AMD,Phenom II X3 710,807,47.2,965,https://cpu.userbenchmark.com/SpeedTest/2275/AMD-Phenomtm-II-X3-710-Processor,
CPU,,Intel,Core i5-7Y54,808,47.2,1509,https://cpu.userbenchmark.com/SpeedTest/193628/IntelR-CoreTM-i5-7Y54-CPU---120GHz,
CPU,,Intel,Core i5-3337U,809,47.2,33616,https://cpu.userbenchmark.com/SpeedTest/737/IntelR-CoreTM-i5-3337U-CPU---180GHz,
CPU,,Intel,Core i7-4510U,810,47.1,63054,https://cpu.userbenchmark.com/SpeedTest/10660/IntelR-CoreTM-i7-4510U-CPU---200GHz,
CPU,,Intel,Core i3-2330M,811,47,20066,https://cpu.userbenchmark.com/SpeedTest/1853/IntelR-CoreTM-i3-2330M-CPU---220GHz,
CPU,,Intel,Core i3 550,812,47,19058,https://cpu.userbenchmark.com/SpeedTest/632/IntelR-CoreTM-i3-CPU---------550----320GHz,
CPU,,Intel,Core i3-2350M,813,47,24896,https://cpu.userbenchmark.com/SpeedTest/934/IntelR-CoreTM-i3-2350M-CPU---230GHz,
CPU,,Intel,Core m3-7Y32,814,47,57,https://cpu.userbenchmark.com/SpeedTest/513740/IntelR-CoreTM-m3-7Y32-CPU---110GHz,
CPU,,Intel,Core2 Quad Q9505,815,47,2124,https://cpu.userbenchmark.com/SpeedTest/3041/IntelR-CoreTM2-Quad-CPU----Q9505----283GHz,
CPU,AD789KXDJCHBX,AMD,A10-7890K APU (2014 D.Ka),816,47,6638,https://cpu.userbenchmark.com/SpeedTest/118648/AMD-A10-7890K-Radeon-R7-12-Compute-Cores-4C-8G,
CPU,,Intel,Core i3-10110U,817,46.9,11481,https://cpu.userbenchmark.com/SpeedTest/915083/IntelR-CoreTM-i3-10110U-CPU---210GHz,
CPU,,Intel,Celeron G540,818,46.9,1658,https://cpu.userbenchmark.com/SpeedTest/5981/IntelR-CeleronR-CPU-G540---250GHz,
CPU,,Intel,Xeon L5420,819,46.7,1165,https://cpu.userbenchmark.com/SpeedTest/10433/IntelR-XeonR-CPU-----------L5420----250GHz,
CPU,,AMD,A10-6700T APU (2013 D.Ri),820,46.7,84,https://cpu.userbenchmark.com/SpeedTest/5691/AMD-A10-6700T-APU-with-Radeontm-HD-Graphics,
CPU,,Intel,Pentium 2020M,821,46.7,9778,https://cpu.userbenchmark.com/SpeedTest/1723/IntelR-PentiumR-CPU-2020M---240GHz,
CPU,,AMD,A8-3870 APU,822,46.7,6332,https://cpu.userbenchmark.com/SpeedTest/3870/AMD-A8-3870-APU-with-Radeontm-HD-Graphics,
CPU,,Intel,Core2 Extreme Q6850,823,46.7,1078,https://cpu.userbenchmark.com/SpeedTest/7118/IntelR-CoreTM2-Extreme-CPU-Q6850----300GHz,
CPU,,Intel,Core M-5Y10,824,46.5,478,https://cpu.userbenchmark.com/SpeedTest/17561/IntelR-Processor-5Y10-CPU---080GHz,
CPU,,AMD,Phenom 9950,825,46.5,2150,https://cpu.userbenchmark.com/SpeedTest/2758/AMD-Phenomtm-9950-Quad-Core-Processor,
CPU,,AMD,Phenom II X2 560,826,46.5,1794,https://cpu.userbenchmark.com/SpeedTest/5408/AMD-Phenomtm-II-X2-560-Processor,
CPU,,Intel,Core i3-2310M,827,46.5,25542,https://cpu.userbenchmark.com/SpeedTest/159/IntelR-CoreTM-i3-2310M-CPU---210GHz,
CPU,,Intel,Core m3-7Y30,828,46.4,4585,https://cpu.userbenchmark.com/SpeedTest/196956/IntelR-CoreTM-m3-7Y30-CPU---100GHz,
CPU,,AMD,Athlon II X4 631,829,46.4,1364,https://cpu.userbenchmark.com/SpeedTest/2944/AMD-Athlontm-II-X4-631-Quad-Core-Processor,
CPU,,Intel,Pentium G620,830,46.4,12899,https://cpu.userbenchmark.com/SpeedTest/2636/IntelR-PentiumR-CPU-G620---260GHz,
CPU,,Intel,Core i5 650,831,46.3,42063,https://cpu.userbenchmark.com/SpeedTest/340/IntelR-CoreTM-i5-CPU---------650----320GHz,
CPU,,AMD,Athlon II X3 460,832,46.3,1087,https://cpu.userbenchmark.com/SpeedTest/6695/AMD-Athlontm-II-X3-460-Processor,
CPU,AD870KXBJCSBX,AMD,Athlon II X4 870K,833,46.2,2094,https://cpu.userbenchmark.com/SpeedTest/83847/AMD-Athlontm-X4-870K-Quad-Core-Processor,
CPU,,Intel,Core i7-5500U,834,46.2,73655,https://cpu.userbenchmark.com/SpeedTest/22316/IntelR-CoreTM-i7-5500U-CPU---240GHz,
CPU,,Intel,Core2 Extreme Q9300,835,46.1,660,https://cpu.userbenchmark.com/SpeedTest/4063/IntelR-CoreTM2-Extreme-CPU-Q9300----253GHz,
CPU,,Intel,Core2 Quad Q9400,836,46.1,24176,https://cpu.userbenchmark.com/SpeedTest/244/IntelR-CoreTM2-Quad-CPU----Q9400----266GHz,
CPU,,Intel,Pentium B980,837,46.1,3640,https://cpu.userbenchmark.com/SpeedTest/6036/IntelR-PentiumR-CPU-B980---240GHz,
CPU,AD880KXBJCSBX,AMD,Athlon X4 880K,838,46.1,8721,https://cpu.userbenchmark.com/SpeedTest/121029/AMD-Athlontm-X4-880K-Quad-Core-Processor,
CPU,,AMD,A8-3850 APU,839,46,3108,https://cpu.userbenchmark.com/SpeedTest/4311/AMD-A8-3850-APU-with-Radeontm-HD-Graphics,
CPU,,AMD,A6-3670 APU,840,46,2400,https://cpu.userbenchmark.com/SpeedTest/4657/AMD-A6-3670-APU-with-Radeontm-HD-Graphics,
CPU,,AMD,Athlon II X4 645,841,46,5346,https://cpu.userbenchmark.com/SpeedTest/2408/AMD-Athlontm-II-X4-645-Processor,
CPU,,Intel,Core M-5Y70,842,46,792,https://cpu.userbenchmark.com/SpeedTest/16573/IntelR-Processor-5Y70-CPU---110GHz,
CPU,,AMD,Phenom 9850,843,45.9,2080,https://cpu.userbenchmark.com/SpeedTest/2967/AMD-Phenomtm-9850-Quad-Core-Processor,
CPU,,Intel,Core i3 540,844,45.9,24563,https://cpu.userbenchmark.com/SpeedTest/2936/IntelR-CoreTM-i3-CPU---------540----307GHz,
CPU,,Intel,Celeron G530,845,45.9,3833,https://cpu.userbenchmark.com/SpeedTest/229/IntelR-CeleronR-CPU-G530---240GHz,
CPU,AD787KXDJCBOX,AMD,A10-7870K APU (2014 D.Ka),846,45.8,9821,https://cpu.userbenchmark.com/SpeedTest/29728/AMD-A10-7870K-Radeon-R7-12-Compute-Cores-4C-8G,
CPU,,AMD,Phenom II X2 550,847,45.8,3836,https://cpu.userbenchmark.com/SpeedTest/2418/AMD-Phenomtm-II-X2-550-Processor,
CPU,,Intel,Core M-5Y10a,848,45.7,8,https://cpu.userbenchmark.com/SpeedTest/26061/IntelR-Processor-5Y10a-CPU---080GHz,
CPU,,Intel,Core i7-6500U,849,45.6,102213,https://cpu.userbenchmark.com/SpeedTest/36930/IntelR-CoreTM-i7-6500U-CPU---250GHz,
CPU,,Intel,Pentium B970,850,45.6,2956,https://cpu.userbenchmark.com/SpeedTest/559/IntelR-PentiumR-CPU-B970---230GHz,
CPU,,Intel,Core i3 530,851,45.6,16724,https://cpu.userbenchmark.com/SpeedTest/132/IntelR-CoreTM-i3-CPU---------530----293GHz,
CPU,,Intel,Core2 Quad Q9300,852,45.5,10428,https://cpu.userbenchmark.com/SpeedTest/832/IntelR-CoreTM2-Quad--CPU---Q9300----250GHz,
CPU,,Intel,Core i5-7200U,853,45.4,205332,https://cpu.userbenchmark.com/SpeedTest/153577/IntelR-CoreTM-i5-7200U-CPU---250GHz,
CPU,AD860KXBJASBX,AMD,Athlon II X4 860K,854,45.4,29887,https://cpu.userbenchmark.com/AMD-Athlon-II-X4-860K/Rating/3265,
CPU,,Intel,Core i3-3227U,855,45.4,7282,https://cpu.userbenchmark.com/SpeedTest/5042/IntelR-CoreTM-i3-3227U-CPU---190GHz,
CPU,,AMD,Athlon II X2 265,856,45.4,677,https://cpu.userbenchmark.com/SpeedTest/986/AMD-Athlontm-II-X2-265-Processor,
CPU,,AMD,Athlon II X4 635,857,45.3,5306,https://cpu.userbenchmark.com/SpeedTest/3369/AMD-Athlontm-II-X4-635-Processor,
CPU,,Intel,Core i5-2467M,858,45.3,4235,https://cpu.userbenchmark.com/SpeedTest/854/IntelR-CoreTM-i5-2467M-CPU---160GHz,
CPU,,AMD,Phenom II X2 555,859,45.3,4836,https://cpu.userbenchmark.com/SpeedTest/2917/AMD-Phenomtm-II-X2-555-Processor,
CPU,,AMD,Athlon II X3 455,860,45.2,3733,https://cpu.userbenchmark.com/SpeedTest/1884/AMD-Athlontm-II-X3-455-Processor,
CPU,,Intel,Xeon E5420,861,45.2,1391,https://cpu.userbenchmark.com/SpeedTest/11278/IntelR-XeonR-CPU-----------E5420----250GHz,
CPU,,AMD,Ryzen 3 2200U,862,45.1,15631,https://cpu.userbenchmark.com/SpeedTest/480281/AMD-Ryzen-3-2200U-with-Radeon-Vega-Mobile-Gfx,
CPU,,AMD,Phenom II X2 545,863,45.1,1088,https://cpu.userbenchmark.com/SpeedTest/8398/AMD-Phenomtm-II-X2-545-Processor,
CPU,AD785KXBJABOX,AMD,A10-7850K APU (2014 D.Ka),864,45.1,19875,https://cpu.userbenchmark.com/AMD-A10-7850K-APU-2014-DKa/Rating/2937,
CPU,,AMD,A8-7500 APU (2014 M.Ka),865,45,345,https://cpu.userbenchmark.com/SpeedTest/60388/AMD-A8-7500-Radeon-R7-10-Compute-Cores-4C-6G,
CPU,AD845XACKASBX,AMD,Athlon X4 845,866,45,6391,https://cpu.userbenchmark.com/SpeedTest/84491/AMD-Athlontm-X4-845-Quad-Core-Processor,
CPU,,Intel,Core M-5Y71,867,45,3052,https://cpu.userbenchmark.com/SpeedTest/24191/IntelR-CoreTM-M-5Y71-CPU---120GHz,
CPU,,Intel,Core i5-7300U,868,45,24421,https://cpu.userbenchmark.com/SpeedTest/223355/IntelR-CoreTM-i5-7300U-CPU---260GHz,
CPU,YM300UC4T2OFG,AMD,Athlon 300U,869,44.9,1541,https://cpu.userbenchmark.com/SpeedTest/852003/AMD-Athlon-300U-with-Radeon-Vega-Mobile-Gfx,
CPU,,AMD,Athlon II X4 640,870,44.8,18839,https://cpu.userbenchmark.com/SpeedTest/225/AMD-Athlontm-II-X4-640-Processor,
CPU,,Intel,Core2 Quad Q8400,871,44.6,18432,https://cpu.userbenchmark.com/SpeedTest/1663/IntelR-CoreTM2-Quad-CPU----Q8400----266GHz,
CPU,,AMD,Athlon II X4 630,872,44.6,7197,https://cpu.userbenchmark.com/SpeedTest/471/AMD-Athlontm-II-X4-630-Processor,
CPU,,Intel,Core i3-4030U,873,44.6,24177,https://cpu.userbenchmark.com/SpeedTest/13661/IntelR-CoreTM-i3-4030U-CPU---190GHz,
CPU,,AMD,A10-7700K APU (2014 D.Ka),874,44.6,11026,https://cpu.userbenchmark.com/SpeedTest/9888/AMD-A10-7700K-APU-with-RadeonTM-R7-Graphics,
CPU,,Intel,Core i7-6600U,875,44.5,31982,https://cpu.userbenchmark.com/SpeedTest/36828/IntelR-CoreTM-i7-6600U-CPU---260GHz,
CPU,,Intel,Core m3-6Y30,876,44.4,5480,https://cpu.userbenchmark.com/SpeedTest/38171/IntelR-CoreTM-m3-6Y30-CPU---090GHz,
CPU,,Intel,Core i5-4210Y,877,44.4,596,https://cpu.userbenchmark.com/SpeedTest/6358/IntelR-CoreTM-i5-4210Y-CPU---150GHz,
CPU,,Intel,Pentium 2127U,878,44.4,1397,https://cpu.userbenchmark.com/SpeedTest/3354/IntelR-PentiumR-CPU-2127U---190GHz,
CPU,,Intel,Core i5-3339Y,879,44.4,258,https://cpu.userbenchmark.com/SpeedTest/3454/IntelR-CoreTM-i5-3339Y-CPU---150GHz,
CPU,,AMD,Phenom 9750,880,44.4,1906,https://cpu.userbenchmark.com/SpeedTest/2439/AMD-Phenomtm-9750-Quad-Core-Processor,
CPU,,AMD,Athlon 64 X2 Dual Core 6400+,881,44.4,870,https://cpu.userbenchmark.com/SpeedTest/5653/AMD-Athlontm-64-X2-Dual-Core-Processor-6400-,
CPU,,Intel,Core M-5Y10c,882,44.4,3050,https://cpu.userbenchmark.com/SpeedTest/23759/IntelR-CoreTM-M-5Y10c-CPU---080GHz,
CPU,,AMD,FX-770K (2014 D.Ka),883,44.3,1664,https://cpu.userbenchmark.com/SpeedTest/18603/AMD-FXtm-770K-Quad-Core-Processor,
CPU,,AMD,A6-3650 APU,884,44.3,2748,https://cpu.userbenchmark.com/SpeedTest/1954/AMD-A6-3650-APU-with-Radeontm-HD-Graphics,
CPU,,Intel,Core i5-4300Y,885,44.2,766,https://cpu.userbenchmark.com/SpeedTest/8659/IntelR-CoreTM-i5-4300Y-CPU---160GHz,
CPU,,Intel,Core2 Quad Q6700,886,44.2,6294,https://cpu.userbenchmark.com/SpeedTest/3748/IntelR-CoreTM2-Quad-CPU----Q6700----266GHz,
CPU,,AMD,A4-6320 APU,887,44.1,580,https://cpu.userbenchmark.com/SpeedTest/12932/AMD-A4-6320-APU-with-Radeontm-HD-Graphics,
CPU,,Intel,Celeron 1005M,888,44.1,3385,https://cpu.userbenchmark.com/SpeedTest/5234/IntelR-CeleronR-CPU-1005M---190GHz,
CPU,,Intel,Pentium 3805U,889,44.1,990,https://cpu.userbenchmark.com/SpeedTest/34360/IntelR-PentiumR-3805U---190GHz,
CPU,AD9700AHABBOX,AMD,A10-9700E APU (2016 D.BR),890,44.1,306,https://cpu.userbenchmark.com/SpeedTest/348934/AMD-A10-9700E-RADEON-R7-10-COMPUTE-CORES-4C-6G,
